Time,ID,Latitude,Longitude,Wind Angle,Pressure,Humidity,Temperature
2025-01-25 10:14:32,2,37.86216,-122.31281,128.0,1010.12,58.33,15.73
2025-01-25 10:14:32,2,37.86216,-122.31281,127.0,1010.1,58.39,15.72
2025-01-25 10:14:33,2,37.86216,-122.31281,126.0,1010.08,58.47,15.7
2025-01-25 10:14:34,2,37.86216,-122.3128,125.0,1010.1,58.5,15.66
2025-01-25 10:14:36,2,37.86216,-122.3128,119.0,1010.08,58.77,15.55
2025-01-25 10:14:36,2,37.86216,-122.3128,114.0,1010.1,58.7,15.51
2025-01-25 10:14:37,2,37.86216,-122.3128,114.0,1010.1,58.89,15.44
2025-01-25 10:14:37,2,37.86216,-122.3128,113.0,1010.05,59.0,15.4
2025-01-25 10:14:38,2,37.86216,-122.3128,106.0,1010.11,58.8,15.35
2025-01-25 10:14:39,2,37.86216,-122.3128,97.0,1010.09,58.71,15.34
2025-01-25 10:14:39,2,37.862164,-122.31279,86.0,1010.07,58.72,15.39
2025-01-25 10:14:40,2,37.862164,-122.31279,103.0,1010.04,58.67,15.44
2025-01-25 10:14:41,2,37.862164,-122.31279,114.0,1010.07,58.87,15.4
2025-01-25 10:14:41,2,37.862164,-122.31279,105.0,1010.06,59.1,15.41
2025-01-25 10:14:42,2,37.862164,-122.31279,90.0,1010.07,59.08,15.41
2025-01-25 10:14:43,2,37.862164,-122.31279,85.0,1010.05,59.0,15.43
2025-01-25 10:14:43,2,37.862164,-122.3128,95.0,1010.04,59.23,15.45
2025-01-25 10:14:44,2,37.862164,-122.3128,106.0,1010.04,59.13,15.46
2025-01-25 10:14:46,2,37.862164,-122.31281,125.0,1010.08,59.15,15.46
2025-01-25 10:14:46,2,37.862167,-122.31281,146.0,1010.07,59.09,15.46
2025-01-25 10:14:47,2,37.862167,-122.31281,150.0,1010.09,59.25,15.47
2025-01-25 10:14:47,2,37.862167,-122.31282,158.0,1010.09,59.04,15.45
2025-01-25 10:14:48,2,37.862167,-122.31282,166.0,1010.08,59.12,15.37
2025-01-25 10:14:49,2,37.862171,-122.31283,167.0,1010.11,59.17,15.23
2025-01-25 10:14:49,2,37.862175,-122.31283,167.0,1010.08,59.03,15.15
2025-01-25 10:14:50,2,37.862175,-122.31283,179.0,1010.01,59.24,15.14
2025-01-25 10:14:51,2,37.862175,-122.31284,177.0,1010.04,59.25,15.21
2025-01-25 10:14:51,2,37.862179,-122.31284,176.0,1010.05,59.43,15.25
2025-01-25 10:14:53,2,37.862179,-122.31284,174.0,1010.08,59.27,15.28
2025-01-25 10:14:53,2,37.862179,-122.31284,177.0,1010.05,59.25,15.3
2025-01-25 10:14:54,2,37.862183,-122.31286,173.0,1010.06,59.35,15.31
2025-01-25 10:14:55,2,37.862183,-122.31287,173.0,1010.06,59.18,15.32
2025-01-25 10:14:55,2,37.862183,-122.31287,175.0,1010.05,59.01,15.31
2025-01-25 10:14:56,2,37.862186,-122.31287,173.0,1010.09,58.97,15.31
2025-01-25 10:14:57,2,37.86219,-122.31287,178.0,1010.03,59.12,15.32
2025-01-25 10:14:57,2,37.86219,-122.31287,171.0,1010.09,58.94,15.29
2025-01-25 10:14:58,2,37.862194,-122.31288,175.0,1010.07,59.06,15.31
2025-01-25 10:14:59,2,37.862198,-122.31289,172.0,1010.08,59.03,15.31
2025-01-25 10:14:59,2,37.862198,-122.31289,173.0,1010.1,58.92,15.32
2025-01-25 10:15:03,2,37.862198,-122.31289,174.0,1010.08,59.15,15.31
2025-01-25 10:15:04,2,37.862213,-122.31292,172.0,1010.1,59.19,15.35
2025-01-25 10:15:05,2,37.862213,-122.31293,173.0,1010.08,59.25,15.36
2025-01-25 10:15:05,2,37.862213,-122.31293,172.0,1010.06,59.17,15.34
2025-01-25 10:15:06,2,37.862217,-122.31293,172.0,1010.08,59.12,15.36
2025-01-25 10:15:07,2,37.862221,-122.31294,171.0,1010.06,59.12,15.36
2025-01-25 10:15:07,2,37.862221,-122.31294,171.0,1010.08,59.03,15.35
2025-01-25 10:15:08,2,37.862225,-122.31295,170.0,1010.1,58.96,15.37
2025-01-25 10:15:09,2,37.862228,-122.31296,170.0,1010.07,59.1,15.36
2025-01-25 10:15:10,2,37.862228,-122.31296,170.0,1010.11,59.02,15.37
2025-01-25 10:15:11,2,37.862232,-122.31297,168.0,1010.13,59.0,15.4
2025-01-25 10:15:12,2,37.862236,-122.31297,170.0,1010.08,58.99,15.43
2025-01-25 10:15:13,2,37.862236,-122.31298,170.0,1010.09,58.76,15.46
2025-01-25 10:15:13,2,37.862236,-122.31298,169.0,1010.1,58.79,15.48
2025-01-25 10:15:14,2,37.86224,-122.31299,173.0,1010.08,58.85,15.5
2025-01-25 10:15:14,2,37.862244,-122.31299,170.0,1010.09,58.83,15.54
2025-01-25 10:15:15,2,37.862244,-122.31299,169.0,1010.09,58.91,15.56
2025-01-25 10:15:16,2,37.862247,-122.313,163.0,1010.11,58.81,15.58
2025-01-25 10:15:16,2,37.862247,-122.313,169.0,1010.1,58.66,15.57
2025-01-25 10:15:17,2,37.862247,-122.313,167.0,1010.09,58.83,15.6
2025-01-25 10:15:18,2,37.862251,-122.31301,161.0,1010.12,58.73,15.63
2025-01-25 10:15:18,2,37.862251,-122.31302,145.0,1010.14,58.58,15.62
2025-01-25 10:15:19,2,37.862251,-122.31302,135.0,1010.1,58.63,15.63
2025-01-25 10:15:20,2,37.862251,-122.31303,122.0,1010.11,58.66,15.68
2025-01-25 10:15:20,2,37.862251,-122.31303,118.0,1010.1,58.63,15.69
2025-01-25 10:15:21,2,37.862251,-122.31303,113.0,1010.07,58.44,15.6
2025-01-25 10:15:22,2,37.862255,-122.31304,109.0,1010.08,58.4,15.4
2025-01-25 10:15:22,2,37.862263,-122.31304,101.0,1010.04,58.46,15.37
2025-01-25 10:15:23,2,37.862263,-122.31304,106.0,1010.08,58.45,15.42
2025-01-25 10:15:24,2,37.862267,-122.31305,106.0,1010.1,58.36,15.48
2025-01-25 10:15:24,2,37.862267,-122.31306,104.0,1010.08,58.37,15.48
2025-01-25 10:15:25,2,37.862267,-122.31306,106.0,1010.06,58.64,15.45
2025-01-25 10:15:26,2,37.862267,-122.31306,109.0,1010.05,58.47,15.47
2025-01-25 10:15:26,2,37.862267,-122.31307,107.0,1010.06,58.4,15.46
2025-01-25 10:15:27,2,37.862267,-122.31307,105.0,1010.04,58.51,15.41
2025-01-25 10:15:28,2,37.86227,-122.31308,108.0,1010.07,58.55,15.38
2025-01-25 10:15:28,2,37.86227,-122.31309,107.0,1010.06,58.45,15.37
2025-01-25 10:15:29,2,37.86227,-122.31309,104.0,1010.11,58.58,15.33
2025-01-25 10:15:30,2,37.86227,-122.3131,109.0,1010.06,58.74,15.29
2025-01-25 10:15:30,2,37.86227,-122.3131,109.0,1010.06,58.67,15.26
2025-01-25 10:15:31,2,37.86227,-122.3131,106.0,1010.06,58.63,15.24
2025-01-25 10:15:32,2,37.862267,-122.31311,105.0,1010.08,58.88,15.26
2025-01-25 10:15:32,2,37.862267,-122.31312,110.0,1010.06,58.86,15.26
2025-01-25 10:15:33,2,37.862267,-122.31312,107.0,1010.09,58.99,15.27
2025-01-25 10:15:35,2,37.86227,-122.31313,107.0,1010.08,59.06,15.24
2025-01-25 10:15:35,2,37.86227,-122.31313,104.0,1010.07,59.07,15.22
2025-01-25 10:15:36,2,37.86227,-122.31313,106.0,1010.1,58.93,15.22
2025-01-25 10:15:36,2,37.86227,-122.31314,109.0,1010.05,59.03,15.2
2025-01-25 10:15:37,2,37.86227,-122.31314,105.0,1010.06,59.09,15.19
2025-01-25 10:15:41,2,37.86227,-122.31316,110.0,1010.05,59.25,15.18
2025-01-25 10:15:41,2,37.86227,-122.31316,107.0,1010.06,59.59,15.09
2025-01-25 10:15:42,2,37.862274,-122.31318,107.0,1010.07,59.77,15.09
2025-01-25 10:15:42,2,37.862267,-122.31319,109.0,1010.08,59.59,15.09
2025-01-25 10:15:43,2,37.862267,-122.31319,111.0,1010.07,59.31,15.08
2025-01-25 10:15:44,2,37.862267,-122.31319,108.0,1010.08,59.47,15.07
2025-01-25 10:15:44,2,37.862267,-122.31319,111.0,1010.08,59.41,15.05
2025-01-25 10:15:45,2,37.862267,-122.31319,110.0,1010.06,59.52,15.0
2025-01-25 10:15:46,2,37.862267,-122.3132,109.0,1010.08,59.5,14.99
2025-01-25 10:15:46,2,37.862263,-122.31321,113.0,1010.06,59.42,14.99
2025-01-25 10:15:47,2,37.862263,-122.31321,112.0,1010.09,59.45,14.97
2025-01-25 10:15:48,2,37.86227,-122.31322,109.0,1010.1,59.59,14.95
2025-01-25 10:15:48,2,37.862274,-122.31322,109.0,1010.05,59.5,14.93
2025-01-25 10:15:49,2,37.862274,-122.31322,109.0,1010.11,59.65,14.91
2025-01-25 10:15:50,2,37.862278,-122.31323,107.0,1010.09,59.43,14.89
2025-01-25 10:15:50,2,37.862282,-122.31323,108.0,1010.11,59.47,14.91
2025-01-25 10:15:51,2,37.862282,-122.31323,110.0,1010.09,59.63,14.91
2025-01-25 10:15:52,2,37.862286,-122.31324,104.0,1010.1,59.58,14.92
2025-01-25 10:15:52,2,37.862286,-122.31324,100.0,1010.08,59.68,14.91
2025-01-25 10:15:53,2,37.862286,-122.31324,101.0,1010.1,59.56,14.91
2025-01-25 10:15:54,2,37.862286,-122.31324,98.0,1010.13,59.77,14.92
2025-01-25 10:15:54,2,37.862286,-122.31324,99.0,1010.1,59.63,14.92
2025-01-25 10:15:55,2,37.862286,-122.31324,105.0,1010.07,59.41,14.93
2025-01-25 10:15:56,2,37.862286,-122.31324,103.0,1010.09,59.53,14.92
2025-01-25 10:15:56,2,37.862286,-122.31324,103.0,1010.07,59.76,14.92
2025-01-25 10:15:57,2,37.862282,-122.31325,105.0,1010.09,59.63,14.9
2025-01-25 10:15:58,2,37.862282,-122.31325,108.0,1010.1,59.62,14.91
2025-01-25 10:15:58,2,37.862282,-122.31325,102.0,1010.06,59.75,14.91
2025-01-25 10:15:59,2,37.862282,-122.31325,104.0,1010.08,59.9,14.88
2025-01-25 10:16:00,2,37.862282,-122.31325,103.0,1010.09,60.05,14.88
2025-01-25 10:16:00,2,37.862282,-122.31325,105.0,1010.06,60.15,14.88
2025-01-25 10:16:01,2,37.862282,-122.31326,105.0,1010.09,60.12,14.88
2025-01-25 10:16:02,2,37.862286,-122.31326,102.0,1010.07,60.19,14.88
2025-01-25 10:16:02,2,37.862286,-122.31326,102.0,1010.05,60.24,14.88
2025-01-25 10:16:03,2,37.862286,-122.31327,104.0,1010.05,60.14,14.88
2025-01-25 10:16:04,2,37.862289,-122.31328,99.0,1010.07,59.97,14.9
2025-01-25 10:16:04,2,37.862289,-122.31328,101.0,1010.06,59.93,14.91
2025-01-25 10:16:05,2,37.862289,-122.31329,102.0,1010.05,59.9,14.9
2025-01-25 10:16:06,2,37.862289,-122.31329,95.0,1010.1,59.77,14.91
2025-01-25 10:16:06,2,37.862289,-122.31329,100.0,1010.08,59.83,14.9
2025-01-25 10:16:07,2,37.862293,-122.3133,99.0,1010.07,59.84,14.93
2025-01-25 10:16:08,2,37.862293,-122.31332,98.0,1010.07,59.75,14.94
2025-01-25 10:16:08,2,37.862293,-122.31332,95.0,1010.08,59.93,14.95
2025-01-25 10:16:09,2,37.862293,-122.31332,99.0,1010.07,59.87,14.94
2025-01-25 10:16:10,2,37.862293,-122.31332,96.0,1010.12,59.9,14.95
2025-01-25 10:16:10,2,37.862293,-122.31332,95.0,1010.11,59.92,14.92
2025-01-25 10:16:11,2,37.862293,-122.31333,96.0,1010.08,59.89,14.95
2025-01-25 10:16:12,2,37.862293,-122.31334,93.0,1010.11,60.14,14.95
2025-01-25 10:16:12,2,37.862293,-122.31334,94.0,1010.06,60.0,14.95
2025-01-25 10:16:13,2,37.862293,-122.31335,95.0,1010.07,59.98,14.97
2025-01-25 10:16:14,2,37.862293,-122.31335,115.0,1010.08,59.96,14.97
2025-01-25 10:16:14,2,37.862293,-122.31335,111.0,1010.11,60.18,14.98
2025-01-25 10:16:15,2,37.862289,-122.31335,110.0,1010.1,59.96,14.97
2025-01-25 10:16:15,2,37.862289,-122.31336,119.0,1010.11,59.97,14.96
2025-01-25 10:16:16,2,37.862289,-122.31336,135.0,1010.1,59.96,14.97
2025-01-25 10:16:17,2,37.862286,-122.31337,136.0,1010.11,59.95,14.97
2025-01-25 10:16:17,2,37.862282,-122.31338,154.0,1010.11,60.02,14.95
2025-01-25 10:16:18,2,37.862282,-122.31338,139.0,1010.1,59.95,14.85
2025-01-25 10:16:19,2,37.862278,-122.31338,128.0,1010.04,60.16,14.84
2025-01-25 10:16:19,2,37.862278,-122.31338,122.0,1010.09,60.21,14.89
2025-01-25 10:16:20,2,37.862278,-122.31338,110.0,1010.07,60.03,14.89
2025-01-25 10:16:21,2,37.86227,-122.31338,99.0,1010.09,60.06,14.91
2025-01-25 10:16:21,2,37.862267,-122.31338,120.0,1010.12,60.11,14.91
2025-01-25 10:16:22,2,37.862267,-122.31338,136.0,1010.15,59.92,14.93
2025-01-25 10:16:23,2,37.862263,-122.31338,124.0,1010.12,60.06,14.95
2025-01-25 10:16:23,2,37.862259,-122.31338,124.0,1010.11,60.03,14.95
2025-01-25 10:16:24,2,37.862259,-122.31338,118.0,1010.1,60.17,14.98
2025-01-25 10:16:25,2,37.862255,-122.31339,106.0,1010.12,60.11,14.98
2025-01-25 10:16:25,2,37.862255,-122.31339,88.0,1010.12,60.01,14.98
2025-01-25 10:16:26,2,37.862255,-122.31339,112.0,1010.1,60.07,14.99
2025-01-25 10:16:27,2,37.862251,-122.31338,114.0,1010.09,60.04,15.01
2025-01-25 10:16:27,2,37.862251,-122.31338,109.0,1010.09,60.08,15.02
2025-01-25 10:16:28,2,37.862251,-122.31338,113.0,1010.11,59.64,15.05
2025-01-25 10:16:29,2,37.862251,-122.31338,98.0,1010.12,59.94,15.08
2025-01-25 10:16:29,2,37.862247,-122.31338,74.0,1010.09,59.93,15.07
2025-01-25 10:16:30,2,37.862247,-122.31338,99.0,1010.12,59.88,15.12
2025-01-25 10:16:31,2,37.862247,-122.31338,115.0,1010.09,59.95,15.14
2025-01-25 10:16:31,2,37.862247,-122.31338,103.0,1010.12,59.8,15.17
2025-01-25 10:16:32,2,37.862247,-122.31338,111.0,1010.1,59.79,15.2
2025-01-25 10:16:33,2,37.862247,-122.31338,93.0,1010.11,59.7,15.2
2025-01-25 10:16:33,2,37.862247,-122.31338,107.0,1010.09,59.67,15.19
2025-01-25 10:16:34,2,37.862244,-122.31339,95.0,1010.07,59.55,15.21
2025-01-25 10:16:35,2,37.862244,-122.31339,89.0,1010.14,59.79,15.25
2025-01-25 10:16:35,2,37.862244,-122.31339,94.0,1010.12,59.56,15.22
2025-01-25 10:16:36,2,37.86224,-122.31338,94.0,1010.09,59.55,15.23
2025-01-25 10:16:37,2,37.862244,-122.31338,87.0,1010.11,59.42,15.26
2025-01-25 10:16:38,2,37.862244,-122.31338,87.0,1010.11,59.18,15.26
2025-01-25 10:16:38,2,37.862244,-122.31338,79.0,1010.13,59.31,15.27
2025-01-25 10:16:39,2,37.862244,-122.31338,73.0,1010.11,59.41,15.29
2025-01-25 10:16:40,2,37.862244,-122.31338,62.0,1010.12,59.24,15.34
2025-01-25 10:16:41,2,37.862244,-122.31338,64.0,1010.11,59.18,15.38
2025-01-25 10:16:42,2,37.862244,-122.31338,67.0,1010.13,59.29,15.39
2025-01-25 10:16:42,2,37.862244,-122.31338,66.0,1010.14,59.13,15.42
2025-01-25 10:16:43,2,37.862244,-122.31338,67.0,1010.13,58.97,15.44
2025-01-25 10:16:44,2,37.862244,-122.31337,70.0,1010.14,58.97,15.45
2025-01-25 10:16:44,2,37.862244,-122.31337,66.0,1010.1,58.91,15.47
2025-01-25 10:16:45,2,37.862244,-122.31337,71.0,1010.14,58.88,15.5
2025-01-25 10:16:45,2,37.862244,-122.31337,73.0,1010.13,59.07,15.53
2025-01-25 10:16:46,2,37.862244,-122.31337,76.0,1010.12,58.94,15.58
2025-01-25 10:16:48,2,37.862244,-122.31337,79.0,1010.12,58.7,15.68
2025-01-25 10:16:48,2,37.862244,-122.31337,77.0,1010.08,58.87,15.69
2025-01-25 10:16:49,2,37.862244,-122.31337,78.0,1010.13,58.79,15.73
2025-01-25 10:16:50,2,37.862244,-122.31337,80.0,1010.15,58.84,15.74
2025-01-25 10:16:51,2,37.862244,-122.31337,76.0,1010.12,58.8,15.79
2025-01-25 10:16:51,2,37.862244,-122.31337,75.0,1010.16,58.72,15.81
2025-01-25 10:16:52,2,37.862247,-122.31336,80.0,1010.14,58.75,15.83
2025-01-25 10:16:52,2,37.862247,-122.31336,75.0,1010.15,58.75,15.87
2025-01-25 10:16:54,2,37.862247,-122.31336,74.0,1010.16,58.75,15.93
2025-01-25 10:16:54,2,37.862247,-122.31336,71.0,1010.16,58.79,15.95
2025-01-25 10:16:55,2,37.862247,-122.31336,76.0,1010.12,58.73,15.98
2025-01-25 10:16:56,2,37.862247,-122.31336,77.0,1010.14,58.63,16.0
2025-01-25 10:16:58,2,37.862251,-122.31336,75.0,1010.13,58.51,16.05
2025-01-25 10:16:58,2,37.862251,-122.31335,74.0,1010.14,58.43,16.16
2025-01-25 10:16:59,2,37.862251,-122.31335,77.0,1010.16,58.23,16.16
2025-01-25 10:17:01,2,37.862251,-122.31335,79.0,1010.15,58.31,16.18
2025-01-25 10:17:01,2,37.862251,-122.31335,78.0,1010.15,58.02,16.24
2025-01-25 10:17:02,2,37.862247,-122.31333,78.0,1010.16,58.0,16.25
2025-01-25 10:17:02,2,37.862247,-122.31333,76.0,1010.14,57.85,16.23
2025-01-25 10:17:03,2,37.862247,-122.31333,84.0,1010.14,57.69,16.25
2025-01-25 10:17:04,2,37.862247,-122.31332,75.0,1010.1,57.46,16.24
2025-01-25 10:17:04,2,37.862244,-122.31332,90.0,1010.09,57.46,16.28
2025-01-25 10:17:05,2,37.862244,-122.31332,71.0,1010.11,57.49,16.31
2025-01-25 10:17:06,2,37.862244,-122.31331,76.0,1010.15,57.53,16.35
2025-01-25 10:17:06,2,37.86224,-122.31331,81.0,1010.14,57.42,16.34
2025-01-25 10:17:07,2,37.86224,-122.31331,73.0,1010.16,57.41,16.4
2025-01-25 10:17:08,2,37.86224,-122.3133,72.0,1010.14,57.34,16.38
2025-01-25 10:17:08,2,37.86224,-122.3133,71.0,1010.16,57.29,16.4
2025-01-25 10:17:09,2,37.862236,-122.31329,79.0,1010.05,57.32,16.34
2025-01-25 10:17:10,2,37.862236,-122.31329,71.0,1010.15,57.31,16.41
2025-01-25 10:17:10,2,37.862236,-122.31329,80.0,1010.12,57.21,16.43
2025-01-25 10:17:11,2,37.862236,-122.31328,83.0,1010.15,57.1,16.5
2025-01-25 10:17:12,2,37.862232,-122.31328,72.0,1010.15,57.22,16.54
2025-01-25 10:17:12,2,37.862232,-122.31328,95.0,1010.17,57.24,16.52
2025-01-25 10:17:13,2,37.862232,-122.31327,65.0,1010.13,57.07,16.52
2025-01-25 10:17:14,2,37.862232,-122.31326,80.0,1010.13,56.87,16.53
2025-01-25 10:17:14,2,37.862232,-122.31326,74.0,1010.11,56.76,16.52
2025-01-25 10:17:15,2,37.862228,-122.31326,76.0,1010.15,56.63,16.56
2025-01-25 10:17:16,2,37.862225,-122.31325,79.0,1010.18,56.5,16.56
2025-01-25 10:17:16,2,37.862225,-122.31325,72.0,1010.13,56.6,16.6
2025-01-25 10:17:17,2,37.862225,-122.31325,78.0,1010.09,56.53,16.6
2025-01-25 10:17:18,2,37.862225,-122.31324,67.0,1010.14,56.41,16.67
2025-01-25 10:17:18,2,37.862225,-122.31324,88.0,1010.11,56.25,16.66
2025-01-25 10:17:19,2,37.862221,-122.31323,76.0,1010.07,56.23,16.7
2025-01-25 10:17:19,2,37.862221,-122.31322,72.0,1010.14,56.09,16.74
2025-01-25 10:17:20,2,37.862221,-122.31322,72.0,1010.15,56.01,16.73
2025-01-25 10:17:21,2,37.862221,-122.31322,74.0,1010.15,56.04,16.72
2025-01-25 10:17:21,2,37.862221,-122.31321,76.0,1010.09,55.96,16.68
2025-01-25 10:17:22,2,37.862221,-122.31321,72.0,1010.14,55.88,16.74
2025-01-25 10:17:24,2,37.862217,-122.3132,75.0,1010.06,55.76,16.72
2025-01-25 10:17:25,2,37.862217,-122.31319,71.0,1010.11,55.89,16.81
2025-01-25 10:17:25,2,37.862217,-122.31319,71.0,1010.13,55.9,16.83
2025-01-25 10:17:26,2,37.862217,-122.31319,80.0,1010.08,55.92,16.84
2025-01-25 10:17:27,2,37.862217,-122.31318,70.0,1010.09,56.06,16.91
2025-01-25 10:17:27,2,37.862217,-122.31317,69.0,1010.11,55.92,16.91
2025-01-25 10:17:28,2,37.862217,-122.31317,73.0,1010.11,55.87,16.91
2025-01-25 10:17:29,2,37.862221,-122.31316,75.0,1010.12,55.86,16.95
2025-01-25 10:17:29,2,37.862221,-122.31316,70.0,1010.12,55.75,16.96
2025-01-25 10:17:30,2,37.862221,-122.31316,75.0,1010.11,55.56,16.98
2025-01-25 10:17:31,2,37.862217,-122.31315,67.0,1010.13,55.53,17.03
2025-01-25 10:17:31,2,37.862217,-122.31314,70.0,1010.1,55.62,17.04
2025-01-25 10:17:32,2,37.862217,-122.31314,76.0,1010.11,55.38,17.05
2025-01-25 10:17:33,2,37.862213,-122.31314,76.0,1010.14,55.53,17.09
2025-01-25 10:17:33,2,37.862228,-122.31313,69.0,1010.14,55.53,17.1
2025-01-25 10:17:37,2,37.862228,-122.31313,82.0,1010.11,55.31,17.06
2025-01-25 10:17:37,2,37.862228,-122.3131,83.0,1010.08,54.87,17.05
2025-01-25 10:17:38,2,37.862228,-122.3131,72.0,1010.14,54.84,17.11
2025-01-25 10:17:39,2,37.862225,-122.3131,77.0,1010.15,54.75,17.12
2025-01-25 10:17:39,2,37.862228,-122.31309,75.0,1010.12,54.99,17.15
2025-01-25 10:17:40,2,37.862228,-122.31309,72.0,1010.1,55.02,17.13
2025-01-25 10:17:41,2,37.862225,-122.31308,73.0,1010.12,54.89,17.08
2025-01-25 10:17:41,2,37.862221,-122.31307,84.0,1010.09,54.84,17.08
2025-01-25 10:17:42,2,37.862221,-122.31307,65.0,1010.1,54.96,17.1
2025-01-25 10:17:43,2,37.862217,-122.31306,71.0,1010.06,54.98,17.05
2025-01-25 10:17:43,2,37.862217,-122.31306,67.0,1010.09,54.83,17.06
2025-01-25 10:17:44,2,37.862206,-122.31306,64.0,1010.1,54.76,17.02
2025-01-25 10:17:45,2,37.862206,-122.31306,79.0,1010.08,54.66,16.95
2025-01-25 10:17:45,2,37.862206,-122.31306,60.0,1010.12,54.74,17.0
2025-01-25 10:17:46,2,37.862206,-122.31306,64.0,1010.12,54.58,16.97
2025-01-25 10:17:47,2,37.862209,-122.31305,76.0,1010.03,54.6,16.93
2025-01-25 10:17:47,2,37.862209,-122.31305,62.0,1010.08,54.63,16.97
2025-01-25 10:17:48,2,37.862206,-122.31304,65.0,1010.11,54.59,16.93
2025-01-25 10:17:49,2,37.862206,-122.31303,79.0,1010.1,54.48,16.91
2025-01-25 10:17:49,2,37.862206,-122.31303,64.0,1010.1,54.62,16.93
2025-01-25 10:17:50,2,37.862209,-122.31303,68.0,1010.12,54.32,16.91
2025-01-25 10:17:51,2,37.862209,-122.31302,73.0,1010.08,54.5,16.88
2025-01-25 10:17:51,2,37.862209,-122.31302,58.0,1010.1,54.51,16.88
2025-01-25 10:17:52,2,37.862209,-122.31301,68.0,1010.11,54.48,16.84
2025-01-25 10:17:53,2,37.862209,-122.313,71.0,1010.06,54.51,16.84
2025-01-25 10:17:53,2,37.862209,-122.313,65.0,1010.09,54.57,16.85
2025-01-25 10:17:54,2,37.862209,-122.313,69.0,1010.1,54.58,16.85
2025-01-25 10:17:55,2,37.862213,-122.31299,70.0,1010.11,54.74,16.83
2025-01-25 10:17:55,2,37.862213,-122.31299,70.0,1010.09,54.67,16.84
2025-01-25 10:17:56,2,37.862206,-122.31299,63.0,1010.07,54.62,16.75
2025-01-25 10:17:56,2,37.862206,-122.31298,71.0,1010.08,54.54,16.72
